	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
39	20	2.0567	0.1488	2.0985	0.1487	128	relu	xent
40	1	2.3026	0.1460	2.3026	0.1519	256	relu	xent
41	2	2.3026	0.1535	2.3026	0.1598	256	relu	xent
42	3	2.3026	0.1633	2.3026	0.1664	256	relu	xent
43	4	2.3026	0.1694	2.3026	0.1699	256	relu	xent
44	5	2.3026	0.1690	2.3026	0.1679	256	relu	xent
45	6	2.3026	0.1638	2.3026	0.1614	256	relu	xent
46	7	2.3026	0.1631	2.3026	0.1673	256	relu	xent
47	8	2.3026	0.1633	2.3026	0.1682	256	relu	xent
48	9	2.3026	0.1633	2.3026	0.1660	256	relu	xent
49	10	2.3026	0.1568	2.3026	0.1601	256	relu	xent
50	11	2.3026	0.1521	2.3026	0.1576	256	relu	xent
51	12	2.3026	0.1523	2.3025	0.1561	256	relu	xent
52	13	2.3025	0.1499	2.3025	0.1496	256	relu	xent
53	14	2.3025	0.1458	2.3024	0.1487	256	relu	xent
54	15	2.3022	0.1444	2.3020	0.1494	256	relu	xent
55	16	2.3013	0.1459	2.3002	0.1515	256	relu	xent
56	17	2.2968	0.1514	2.2905	0.1643	256	relu	xent
57	18	2.2655	0.1597	2.2184	0.1604	256	relu	xent
58	19	2.1600	0.1590	2.1185	0.1581	256	relu	xent
59	20	2.0989	0.1522	2.1078	0.1525	256	relu	xent
60	1	2.3026	0.1494	2.3026	0.1545	512	relu	xent
61	2	2.3026	0.1570	2.3026	0.1610	512	relu	xent
62	3	2.3026	0.1592	2.3026	0.1602	512	relu	xent
63	4	2.3026	0.1572	2.3026	0.1563	512	relu	xent
64	5	2.3026	0.1546	2.3026	0.1528	512	relu	xent
65	6	2.3026	0.1505	2.3026	0.1477	512	relu	xent
66	7	2.3026	0.1457	2.3026	0.1423	512	relu	xent
67	8	2.3026	0.1421	2.3026	0.1410	512	relu	xent
68	9	2.3026	0.1404	2.3026	0.1385	512	relu	xent
69	10	2.3026	0.1367	2.3026	0.1368	512	relu	xent
70	11	2.3026	0.1357	2.3026	0.1353	512	relu	xent
71	12	2.3026	0.1378	2.3026	0.1351	512	relu	xent
72	13	2.3026	0.1352	2.3026	0.1322	512	relu	xent
73	14	2.3026	0.1346	2.3026	0.1362	512	relu	xent
74	15	2.3026	0.1355	2.3026	0.1357	512	relu	xent
75	16	2.3026	0.1341	2.3025	0.1395	512	relu	xent
76	17	2.3025	0.1385	2.3024	0.1405	512	relu	xent
77	18	2.3022	0.1441	2.3019	0.1449	512	relu	xent
78	19	2.3009	0.1429	2.2989	0.1466	512	relu	xent
79	20	2.2895	0.1483	2.2691	0.1526	512	relu	xent
80	1	2.3026	0.1501	2.3026	0.1585	1024	relu	xent
81	2	2.3026	0.1520	2.3026	0.1572	1024	relu	xent
82	3	2.3026	0.1515	2.3026	0.1563	1024	relu	xent
83	4	2.3026	0.1530	2.3026	0.1555	1024	relu	xent
84	5	2.3026	0.1546	2.3026	0.1529	1024	relu	xent
85	6	2.3026	0.1540	2.3026	0.1503	1024	relu	xent
86	7	2.3026	0.1490	2.3026	0.1395	1024	relu	xent
87	8	2.3026	0.1424	2.3026	0.1372	1024	relu	xent
88	9	2.3026	0.1408	2.3026	0.1364	1024	relu	xent
89	10	2.3026	0.1397	2.3026	0.1372	1024	relu	xent
90	11	2.3026	0.1407	2.3026	0.1357	1024	relu	xent
91	12	2.3026	0.1397	2.3026	0.1376	1024	relu	xent
92	13	2.3026	0.1395	2.3026	0.1362	1024	relu	xent
93	14	2.3026	0.1389	2.3026	0.1395	1024	relu	xent
94	15	2.3025	0.1399	2.3025	0.1407	1024	relu	xent
95	16	2.3025	0.1370	2.3024	0.1374	1024	relu	xent
96	17	2.3022	0.1380	2.3017	0.1407	1024	relu	xent
97	18	2.2996	0.1494	2.2950	0.1484	1024	relu	xent
98	19	2.2698	0.1548	2.2213	0.1564	1024	relu	xent
99	20	2.1535	0.1540	2.1126	0.1502	1024	relu	xent
100	1	2.3026	0.1841	2.3026	0.1812	2048	relu	xent
101	2	2.3026	0.1787	2.3026	0.1770	2048	relu	xent
102	3	2.3026	0.1726	2.3026	0.1694	2048	relu	xent
103	4	2.3026	0.1674	2.3026	0.1680	2048	relu	xent
104	5	2.3026	0.1584	2.3026	0.1600	2048	relu	xent
105	6	2.3026	0.1516	2.3026	0.1522	2048	relu	xent
106	7	2.3026	0.1486	2.3026	0.1487	2048	relu	xent
107	8	2.3026	0.1469	2.3026	0.1431	2048	relu	xent
108	9	2.3025	0.1427	2.3025	0.1420	2048	relu	xent
109	10	2.3024	0.1411	2.3021	0.1434	2048	relu	xent
110	11	2.3010	0.1444	2.2985	0.1538	2048	relu	xent
111	12	2.2827	0.1534	2.2493	0.1545	2048	relu	xent
112	13	2.1773	0.1536	2.1143	0.1566	2048	relu	xent
113	14	2.0984	0.1569	2.0907	0.1540	2048	relu	xent
114	15	2.0803	0.1549	2.0920	0.1533	2048	relu	xent
115	16	2.0695	0.1540	2.0711	0.1622	2048	relu	xent
116	17	2.0649	0.1580	2.0804	0.1569	2048	relu	xent
117	18	2.0552	0.1592	2.0571	0.1624	2048	relu	xent
118	19	2.0558	0.1572	2.0714	0.1560	2048	relu	xent
119	20	2.0479	0.1540	2.0704	0.1550	2048	relu	xent
