	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
83	4	2.3026	0.1406	2.3025	0.1430	1024	relu	xent
84	5	2.3010	0.1414	2.2906	0.1499	1024	relu	xent
85	6	2.1714	0.1591	2.1092	0.1583	1024	relu	xent
86	7	2.0998	0.1639	2.0598	0.1561	1024	relu	xent
87	8	2.0571	0.1572	2.0538	0.1666	1024	relu	xent
88	9	2.0602	0.1582	2.1001	0.1523	1024	relu	xent
89	10	2.0576	0.1647	2.0374	0.1723	1024	relu	xent
90	11	2.0620	0.1674	2.0672	0.1746	1024	relu	xent
91	12	2.0590	0.1719	2.0544	0.1664	1024	relu	xent
92	13	2.0661	0.1659	2.0466	0.1659	1024	relu	xent
93	14	2.0345	0.1794	2.0672	0.1636	1024	relu	xent
94	15	2.0343	0.1840	2.0279	0.1958	1024	relu	xent
95	16	2.0477	0.1939	2.0940	0.1827	1024	relu	xent
96	17	2.0078	0.2096	1.9852	0.2201	1024	relu	xent
97	18	1.9888	0.2220	2.0004	0.2247	1024	relu	xent
98	19	1.9625	0.2380	1.9477	0.2486	1024	relu	xent
99	20	1.9189	0.2632	1.8949	0.2780	1024	relu	xent
100	1	2.3026	0.1774	2.3026	0.1682	2048	relu	xent
101	2	2.3026	0.1540	2.3026	0.1485	2048	relu	xent
102	3	2.3023	0.1440	2.3006	0.1501	2048	relu	xent
103	4	2.2139	0.1544	2.1757	0.1468	2048	relu	xent
104	5	2.1717	0.1497	2.1765	0.1455	2048	relu	xent
105	6	2.1689	0.1455	2.1774	0.1477	2048	relu	xent
106	7	2.1631	0.1463	2.1686	0.1507	2048	relu	xent
107	8	2.1628	0.1431	2.1511	0.1467	2048	relu	xent
108	9	2.1533	0.1437	2.1313	0.1467	2048	relu	xent
109	10	2.1351	0.1456	2.1158	0.1492	2048	relu	xent
110	11	2.1125	0.1478	2.1036	0.1462	2048	relu	xent
111	12	2.1016	0.1498	2.1039	0.1555	2048	relu	xent
112	13	2.0968	0.1537	2.0905	0.1558	2048	relu	xent
113	14	2.0873	0.1536	2.0879	0.1593	2048	relu	xent
114	15	2.0831	0.1591	2.0781	0.1650	2048	relu	xent
115	16	2.0786	0.1601	2.0776	0.1648	2048	relu	xent
116	17	2.0725	0.1686	2.0706	0.1711	2048	relu	xent
117	18	2.0754	0.1671	2.0647	0.1785	2048	relu	xent
118	19	2.0647	0.1746	2.0699	0.1865	2048	relu	xent
119	20	2.0668	0.1867	2.0718	0.1894	2048	relu	xent
