	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
47	8	1.4250	0.4978	1.4534	0.4850	256	relu	xent
48	9	1.3736	0.5163	1.4224	0.4948	256	relu	xent
49	10	1.3272	0.5328	1.4080	0.5035	256	relu	xent
50	11	1.2851	0.5450	1.3765	0.5153	256	relu	xent
51	12	1.2445	0.5600	1.3791	0.5117	256	relu	xent
52	13	1.2065	0.5744	1.3625	0.5159	256	relu	xent
53	14	1.1656	0.5889	1.3769	0.5208	256	relu	xent
54	15	1.1349	0.5994	1.3719	0.5218	256	relu	xent
55	16	1.1000	0.6140	1.3726	0.5267	256	relu	xent
56	17	1.0687	0.6253	1.3676	0.5319	256	relu	xent
57	18	1.0336	0.6352	1.3467	0.5355	256	relu	xent
58	19	1.0015	0.6453	1.3725	0.5416	256	relu	xent
59	20	0.9753	0.6553	1.3964	0.5283	256	relu	xent
60	1	2.2641	0.1605	2.1626	0.1878	512	relu	xent
61	2	2.0765	0.2160	2.0018	0.2656	512	relu	xent
62	3	1.9684	0.2745	1.9190	0.2982	512	relu	xent
63	4	1.8870	0.3139	1.8651	0.3257	512	relu	xent
64	5	1.8315	0.3303	1.8131	0.3420	512	relu	xent
65	6	1.7918	0.3437	1.7747	0.3414	512	relu	xent
66	7	1.7712	0.3544	1.7745	0.3577	512	relu	xent
67	8	1.7399	0.3696	1.7392	0.3692	512	relu	xent
68	9	1.7091	0.3815	1.7293	0.3749	512	relu	xent
69	10	1.6723	0.3889	1.7270	0.3790	512	relu	xent
70	11	1.6699	0.4022	1.7115	0.3935	512	relu	xent
71	12	1.6349	0.4121	1.6539	0.3980	512	relu	xent
72	13	1.6012	0.4165	1.6882	0.3937	512	relu	xent
73	14	1.5949	0.4237	1.6680	0.4075	512	relu	xent
74	15	1.5783	0.4307	1.6537	0.4103	512	relu	xent
75	16	1.5489	0.4397	1.6422	0.4033	512	relu	xent
76	17	1.5305	0.4397	1.6448	0.4097	512	relu	xent
77	18	1.5276	0.4497	1.6753	0.4082	512	relu	xent
78	19	1.5008	0.4551	1.6410	0.4146	512	relu	xent
79	20	1.4675	0.4654	1.6349	0.4011	512	relu	xent
80	1	2.2535	0.1703	2.1338	0.1795	1024	relu	xent
81	2	2.0802	0.2207	2.0280	0.2667	1024	relu	xent
82	3	1.9817	0.2853	1.9496	0.2999	1024	relu	xent
83	4	1.8989	0.3166	1.8618	0.3314	1024	relu	xent
84	5	1.8523	0.3334	1.8293	0.3407	1024	relu	xent
85	6	1.8194	0.3418	1.8180	0.3504	1024	relu	xent
86	7	1.7866	0.3581	1.7742	0.3615	1024	relu	xent
87	8	1.7530	0.3625	1.7707	0.3595	1024	relu	xent
88	9	1.7328	0.3714	1.7419	0.3703	1024	relu	xent
89	10	1.7073	0.3799	1.7015	0.3671	1024	relu	xent
90	11	1.6733	0.3892	1.6976	0.3843	1024	relu	xent
91	12	1.6477	0.3941	1.6805	0.3795	1024	relu	xent
92	13	1.6431	0.4006	1.6730	0.3936	1024	relu	xent
93	14	1.6137	0.4127	1.6368	0.4009	1024	relu	xent
94	15	1.5772	0.4191	1.6482	0.3994	1024	relu	xent
95	16	1.5783	0.4220	1.6741	0.3964	1024	relu	xent
96	17	1.5909	0.4231	1.6494	0.3997	1024	relu	xent
97	18	1.5541	0.4361	1.6473	0.3985	1024	relu	xent
98	19	1.5148	0.4417	1.6415	0.3994	1024	relu	xent
99	20	1.5156	0.4368	1.6059	0.4042	1024	relu	xent
100	1	2.2427	0.1810	2.1370	0.2026	2048	relu	xent
101	2	2.0729	0.2301	2.0205	0.2654	2048	relu	xent
102	3	1.9824	0.2778	1.9579	0.2840	2048	relu	xent
103	4	1.9150	0.2968	1.8893	0.3132	2048	relu	xent
104	5	1.8651	0.3115	1.8463	0.3281	2048	relu	xent
105	6	1.8900	0.3103	2.0310	0.2375	2048	relu	xent
106	7	1.7961	0.3348	1.7725	0.3464	2048	relu	xent
107	8	1.7744	0.3465	1.7625	0.3508	2048	relu	xent
108	9	1.7466	0.3604	1.7268	0.3532	2048	relu	xent
109	10	1.7120	0.3679	1.7443	0.3612	2048	relu	xent
110	11	1.6897	0.3811	1.7211	0.3546	2048	relu	xent
111	12	1.7401	0.3410	1.7223	0.3650	2048	relu	xent
112	13	1.7012	0.3762	1.7651	0.3503	2048	relu	xent
113	14	1.6631	0.3820	1.7021	0.3770	2048	relu	xent
114	15	1.6556	0.3873	1.7057	0.3686	2048	relu	xent
115	16	1.6055	0.4063	1.6963	0.3683	2048	relu	xent
116	17	1.5860	0.4123	1.6522	0.3960	2048	relu	xent
117	18	1.6184	0.3984	1.8217	0.3270	2048	relu	xent
118	19	1.5939	0.4134	1.6700	0.3930	2048	relu	xent
119	20	1.5504	0.4255	1.6585	0.3870	2048	relu	xent
